"","time","AvgTempNO1","Price_NOK","Energy","demand"
"1451",2025-03-02 12:00:00,6.58,438.7008,2222255,4660.74
"1452",2025-03-02 13:00:00,7.06,384.856,2222255,4628.42
"1453",2025-03-02 14:00:00,7.12,329.8432,2222255,4644.47
"1454",2025-03-02 15:00:00,7.26,365.3504,2222255,4712.31
"1455",2025-03-02 16:00:00,7.18,427.3712,2222255,4817.42
"1456",2025-03-02 17:00:00,6.48,423.0496,2222255,4852.43
"1457",2025-03-02 18:00:00,6.28,408.8,2222255,4998.75
"1458",2025-03-02 19:00:00,5.58,401.4416,2222255,5082.55
"1459",2025-03-02 20:00:00,5.34,417.9104,2222255,5062.58
"1460",2025-03-02 21:00:00,5,413.5888,2222255,4997.79
"1461",2025-03-02 22:00:00,4.8,449.68,2222255,4955.55
"1462",2025-03-02 23:00:00,4.66,404.3616,2222255,4785.31
"1463",2025-03-03,3.94,461.944,2222255,4515.71
"1464",2025-03-03 01:00:00,3.52,416.6256,2178343,4354.17
"1465",2025-03-03 02:00:00,3.46,412.1872,2178343,4253.8
"1466",2025-03-03 03:00:00,3.32,408.3328,2178343,4164.33
"1467",2025-03-03 04:00:00,3.2,420.3632,2178343,4134
"1468",2025-03-03 05:00:00,3.12,425.5024,2178343,4177.48
"1469",2025-03-03 06:00:00,3.26,432.3936,2178343,4375.15
"1470",2025-03-03 07:00:00,2.56,459.4912,2178343,4868.82
"1471",2025-03-03 08:00:00,2.74,483.0848,2178343,5361.93
"1472",2025-03-03 09:00:00,4.32,492.0784,2178343,5403.92
"1473",2025-03-03 10:00:00,5.38,475.376,2178343,5169.93
"1474",2025-03-03 11:00:00,7.18,447.6944,2178343,4936.55
"1475",2025-03-03 12:00:00,8.88,411.6032,2178343,4707.27
"1476",2025-03-03 13:00:00,10.36,348.2976,2178343,4494.38
"1477",2025-03-03 14:00:00,10.36,401.208,2178343,4502.96
"1478",2025-03-03 15:00:00,10.12,442.7888,2178343,4487.75
"1479",2025-03-03 16:00:00,9.98,451.6656,2178343,4570.93
"1480",2025-03-03 17:00:00,9.16,467.2,2178343,4696.73
"1481",2025-03-03 18:00:00,7.54,468.7184,2178343,4818.58
"1482",2025-03-03 19:00:00,7.24,479.9312,2178343,4901.95
"1483",2025-03-03 20:00:00,6.4,469.0688,2178343,4935.15
"1484",2025-03-03 21:00:00,5.88,466.7328,2178343,4849.73
"1485",2025-03-03 22:00:00,5.12,459.608,2178343,4805.98
"1486",2025-03-03 23:00:00,5.48,433.7952,2178343,4656.91
"1487",2025-03-04,5.38,428.3056,2178343,4447.52
"1488",2025-03-04 01:00:00,5.16,429.1232,2178343,4150.52
"1489",2025-03-04 02:00:00,5.1,396.536,2178343,3987.81
"1490",2025-03-04 03:00:00,5.12,373.2928,2178343,3956.94
"1491",2025-03-04 04:00:00,4.96,340.0048,2178343,3935.86
"1492",2025-03-04 05:00:00,4.92,323.6528,2178343,3967.31
"1493",2025-03-04 06:00:00,4.7,372.7088,2178343,4096.88
"1494",2025-03-04 07:00:00,4.2,419.4288,2178343,4546.42
"1495",2025-03-04 08:00:00,4.56,480.3984,2178343,5007.93
"1496",2025-03-04 09:00:00,5.42,473.3904,2178343,5083.99
"1497",2025-03-04 10:00:00,6.54,446.6432,2178343,4995.82
"1498",2025-03-04 11:00:00,7.48,429.4736,2178343,4817.73
"1499",2025-03-04 12:00:00,7.9,411.0192,2178343,4761.19
"1500",2025-03-04 13:00:00,8.34,357.0576,2178343,4792.24
"1501",2025-03-04 14:00:00,8.58,301.344,2178343,4761.8
"1502",2025-03-04 15:00:00,8.2,394.2,2178343,4687.8
"1503",2025-03-04 16:00:00,7.88,422.9328,2178343,4795.15
"1504",2025-03-04 17:00:00,7.4,433.7952,2178343,4886.75
"1505",2025-03-04 18:00:00,6.76,446.2928,2178343,5000.41
"1506",2025-03-04 19:00:00,6.12,450.0304,2178343,5017.31
"1507",2025-03-04 20:00:00,6.3,440.5696,2178343,4988.87
"1508",2025-03-04 21:00:00,6.3,427.8384,2178343,4923.82
"1509",2025-03-04 22:00:00,6.22,414.056,2178343,4824.55
"1510",2025-03-04 23:00:00,6.04,367.6864,2178343,4666.3
"1511",2025-03-05,5.68,338.9536,2178343,4401.97
"1512",2025-03-05 01:00:00,5.68,256.0256,2178343,3886.44
"1513",2025-03-05 02:00:00,5.6,252.1712,2178343,3755.17
"1514",2025-03-05 03:00:00,5.72,234.8848,2178343,3629.21
"1515",2025-03-05 04:00:00,6.24,216.7808,2178343,3650.41
"1516",2025-03-05 05:00:00,6.06,228.2272,2178343,3685.69
"1517",2025-03-05 06:00:00,5.88,233.1328,2178343,3821.08
"1518",2025-03-05 07:00:00,5.54,295.0368,2178343,4259.99
"1519",2025-03-05 08:00:00,5.2,431.576,2178343,4644.85
"1520",2025-03-05 09:00:00,5.78,432.0432,2178343,4654.51
"1521",2025-03-05 10:00:00,6.86,305.3152,2178343,4557.16
"1522",2025-03-05 11:00:00,7.96,117.7344,2178343,4438.09
"1523",2025-03-05 12:00:00,8.66,65.992,2178343,4341.68
"1524",2025-03-05 13:00:00,9,46.136,2178343,4236.71
"1525",2025-03-05 14:00:00,9.28,72.6496,2178343,4197.89
"1526",2025-03-05 15:00:00,9.8,168.192,2178343,4164.14
"1527",2025-03-05 16:00:00,9.54,286.9776,2178343,4225.44
"1528",2025-03-05 17:00:00,8.68,351.568,2178343,4348.21
"1529",2025-03-05 18:00:00,8.82,398.4048,2178343,4379.63
"1530",2025-03-05 19:00:00,8.38,401.5584,2178343,4427.74
"1531",2025-03-05 20:00:00,8.26,392.2144,2178343,4401.65
"1532",2025-03-05 21:00:00,8.22,388.5936,2178343,4356.05
"1533",2025-03-05 22:00:00,7.9,372.008,2178343,4233.35
"1534",2025-03-05 23:00:00,7.88,346.896,2178343,4043.09
"1535",2025-03-06,8.12,344.9104,2178343,3815.64
"1536",2025-03-06 01:00:00,8.08,335.8,2178343,3940.93
"1537",2025-03-06 02:00:00,8.48,327.04,2178343,3773.74
"1538",2025-03-06 03:00:00,8.68,270.1584,2178343,3685.79
"1539",2025-03-06 04:00:00,8.64,252.1712,2178343,3637.81
"1540",2025-03-06 05:00:00,8.66,199.8448,2178343,3677.02
"1541",2025-03-06 06:00:00,8.3,175.2,2178343,3810.42
"1542",2025-03-06 07:00:00,8.56,407.1648,2178343,4223.33
"1543",2025-03-06 08:00:00,8.84,465.448,2178343,4635.34
"1544",2025-03-06 09:00:00,9.42,464.7472,2178343,4591.9
"1545",2025-03-06 10:00:00,10.1,436.5984,2178343,4470.33
"1546",2025-03-06 11:00:00,11.5,420.3632,2178343,4331.95
"1547",2025-03-06 12:00:00,12.04,367.2192,2178343,4198.67
"1548",2025-03-06 13:00:00,12.5,282.5392,2178343,4052.6
"1549",2025-03-06 14:00:00,12.54,319.9152,2178343,3977.39
"1550",2025-03-06 15:00:00,11.9,382.4032,2178343,4009.69
"1551",2025-03-06 16:00:00,10.7,431.1088,2178343,4058.32
"1552",2025-03-06 17:00:00,10.8,435.4304,2178343,4190.15
"1553",2025-03-06 18:00:00,9.52,463.3456,2178343,4336.42
"1554",2025-03-06 19:00:00,8.38,463.9296,2178343,4424.95
"1555",2025-03-06 20:00:00,7.18,461.944,2178343,4406.56
"1556",2025-03-06 21:00:00,6.26,464.3968,2178343,4372.39
"1557",2025-03-06 22:00:00,5.96,463.112,2178343,4309.86
"1558",2025-03-06 23:00:00,5.38,395.7184,2178343,4139.15
"1559",2025-03-07,4.72,344.6768,2178343,4017.38
"1560",2025-03-07 01:00:00,4.2,256.4928,2178343,3841.98
"1561",2025-03-07 02:00:00,3.64,308.936,2178343,3755.11
"1562",2025-03-07 03:00:00,3.8,350.2832,2178343,3701.96
"1563",2025-03-07 04:00:00,3.78,362.5472,2178343,3697.23
"1564",2025-03-07 05:00:00,3.54,417.9104,2178343,3683.57
"1565",2025-03-07 06:00:00,3.46,444.424,2178343,3800.16
"1566",2025-03-07 07:00:00,3.52,455.7536,2178343,4322.37
"1567",2025-03-07 08:00:00,3.62,467.784,2178343,4717.01
"1568",2025-03-07 09:00:00,4.04,486.1216,2178343,4889.16
"1569",2025-03-07 10:00:00,4.62,498.9696,2178343,4872.91
"1570",2025-03-07 11:00:00,5.4,466.2656,2178343,4815
"1571",2025-03-07 12:00:00,5.92,460.776,2178343,4692.2
"1572",2025-03-07 13:00:00,6.28,370.7232,2178343,4707.16
"1573",2025-03-07 14:00:00,6.4,376.4464,2178343,4715.24
"1574",2025-03-07 15:00:00,6.42,454.0016,2178343,4539.82
"1575",2025-03-07 16:00:00,6.26,453.768,2178343,4577.67
"1576",2025-03-07 17:00:00,5.86,462.8784,2178343,4718.63
"1577",2025-03-07 18:00:00,5.5,463.3456,2178343,4799.64
"1578",2025-03-07 19:00:00,5.32,467.2,2178343,4849.21
"1579",2025-03-07 20:00:00,5.2,459.3744,2178343,4739.76
"1580",2025-03-07 21:00:00,4.94,453.184,2178343,4578.84
"1581",2025-03-07 22:00:00,4.58,456.8048,2178343,4483.61
"1582",2025-03-07 23:00:00,3.76,449.4464,2178343,4345.74
"1583",2025-03-08,3.3,416.8592,2178343,4211.9
"1584",2025-03-08 01:00:00,2.12,36.792,2178343,4034.73
"1585",2025-03-08 02:00:00,2,34.5728,2178343,3906.06
"1586",2025-03-08 03:00:00,1.44,34.3392,2178343,3863.22
"1587",2025-03-08 04:00:00,1.6,34.1056,2178343,3796.78
"1588",2025-03-08 05:00:00,1.68,33.288,2178343,3835.46
"1589",2025-03-08 06:00:00,1.16,52.0928,2178343,3848.77
"1590",2025-03-08 07:00:00,0.92,390.4624,2178343,3983.95
"1591",2025-03-08 08:00:00,1.02,452.1328,2178343,4149.21
"1592",2025-03-08 09:00:00,1.68,457.9728,2178343,4371.83
"1593",2025-03-08 10:00:00,2.26,447.6944,2178343,4566.94
"1594",2025-03-08 11:00:00,3.3,398.6384,2178343,4652.88
"1595",2025-03-08 12:00:00,4.08,372.8256,2178343,4610.96
"1596",2025-03-08 13:00:00,4.52,341.056,2178343,4534.39
"1597",2025-03-08 14:00:00,5.34,357.2912,2178343,4420.37
"1598",2025-03-08 15:00:00,5.82,382.7536,2178343,4327.29
"1599",2025-03-08 16:00:00,5.86,447.1104,2178343,4286.5
"1600",2025-03-08 17:00:00,5.3,458.0896,2178343,4361.56
"1601",2025-03-08 18:00:00,4.66,478.7632,2178343,4539.48
"1602",2025-03-08 19:00:00,4.06,481.4496,2178343,4637.57
"1603",2025-03-08 20:00:00,3.9,481.8,2178343,4616.88
"1604",2025-03-08 21:00:00,3.7,473.8576,2178343,4472.03
"1605",2025-03-08 22:00:00,3.52,462.7616,2178343,4366.99
"1606",2025-03-08 23:00:00,3.3,446.176,2178343,4274.78
"1607",2025-03-09,3.06,445.1248,2178343,4130.37
"1608",2025-03-09 01:00:00,2.76,459.7248,2178343,4018.19
"1609",2025-03-09 02:00:00,2.62,454.0016,2178343,3923.41
"1610",2025-03-09 03:00:00,2.5,454.0016,2178343,3837.35
"1611",2025-03-09 04:00:00,2.42,447.8112,2178343,3791.08
"1612",2025-03-09 05:00:00,2.16,447.2272,2178343,3769.34
"1613",2025-03-09 06:00:00,2,444.424,2178343,3754.09
"1614",2025-03-09 07:00:00,1.82,454.936,2178343,3791.94
"1615",2025-03-09 08:00:00,1.9,456.4544,2178343,3917.02
"1616",2025-03-09 09:00:00,2.04,442.9056,2178343,4184.2
"1617",2025-03-09 10:00:00,2.32,418.8448,2178343,4408.1
"1618",2025-03-09 11:00:00,2.5,373.76,2178343,4584.31
"1619",2025-03-09 12:00:00,2.92,337.7856,2178343,4640.84
"1620",2025-03-09 13:00:00,3.36,319.2144,2178343,4596.93
"1621",2025-03-09 14:00:00,3.66,332.5296,2178343,4518.1
"1622",2025-03-09 15:00:00,3.78,358.1088,2178343,4530.01
"1623",2025-03-09 16:00:00,3.62,430.992,2178343,4521.92
"1624",2025-03-09 17:00:00,3.48,462.7616,2178343,4583.96
"1625",2025-03-09 18:00:00,3.06,433.328,2178343,4707.81
"1626",2025-03-09 19:00:00,2.86,397.12,2178343,4842.56
"1627",2025-03-09 20:00:00,2.52,401.3248,2178343,4851.42
"1628",2025-03-09 21:00:00,2.08,439.8688,2178343,4821.3
"1629",2025-03-09 22:00:00,1.74,473.2736,2178343,4716.28
"1630",2025-03-09 23:00:00,1.64,468.4848,2178343,4591.43
"1631",2025-03-10,1.56,466.1488,2178343,4394.41
"1632",2025-03-10 01:00:00,1.48,477.2448,1963944,3829.42
"1633",2025-03-10 02:00:00,1.24,477.0112,1963944,3753.89
"1634",2025-03-10 03:00:00,1.18,475.2592,1963944,3682.76
"1635",2025-03-10 04:00:00,1.14,477.0112,1963944,3664.95
"1636",2025-03-10 05:00:00,1.24,482.2672,1963944,3682.59
"1637",2025-03-10 06:00:00,1.56,489.0416,1963944,3844.38
"1638",2025-03-10 07:00:00,1.8,523.6144,1963944,4323.53
"1639",2025-03-10 08:00:00,2.04,595.4464,1963944,4641.6
"1640",2025-03-10 09:00:00,2.28,1188.9072,1963944,4747.84
"1641",2025-03-10 10:00:00,2.54,674.1696,1963944,4866.05
"1642",2025-03-10 11:00:00,2.92,521.6288,1963944,4863.02
"1643",2025-03-10 12:00:00,3.02,562.392,1963944,4806.76
"1644",2025-03-10 13:00:00,3.12,525.016,1963944,4859.69
"1645",2025-03-10 14:00:00,2.88,516.1392,1963944,4833.82
"1646",2025-03-10 15:00:00,2.62,504.2256,1963944,4842.01
"1647",2025-03-10 16:00:00,2.5,526.184,1963944,4885.67
"1648",2025-03-10 17:00:00,2.26,671.3664,1963944,4936.8
"1649",2025-03-10 18:00:00,1.84,749.5056,1963944,4889.94
"1650",2025-03-10 19:00:00,1.52,612.1488,1963944,4946.59
"1651",2025-03-10 20:00:00,1.3,529.9216,1963944,4964.86
"1652",2025-03-10 21:00:00,0.88,548.2592,1963944,4952.98
"1653",2025-03-10 22:00:00,0.58,509.5984,1963944,4825.13
"1654",2025-03-10 23:00:00,0.38,481.216,1963944,4643.83
"1655",2025-03-11,0.18,471.4048,1963944,4392.94
"1656",2025-03-11 01:00:00,0.02,463.112,1963944,4237.47
"1657",2025-03-11 02:00:00,-0.22,461.1264,1963944,4115.84
"1658",2025-03-11 03:00:00,-0.28,461.4768,1963944,4053.16
"1659",2025-03-11 04:00:00,-0.6,462.9952,1963944,4014.05
"1660",2025-03-11 05:00:00,-0.78,466.9664,1963944,4054.23
"1661",2025-03-11 06:00:00,-0.9,478.1792,1963944,4214.73
"1662",2025-03-11 07:00:00,-1.02,535.4112,1963944,4698.64
"1663",2025-03-11 08:00:00,-0.82,816.3152,1963944,5136.26
"1664",2025-03-11 09:00:00,-0.62,1200.12,1963944,5248.96
"1665",2025-03-11 10:00:00,-0.36,1035.5488,1963944,5183.69
"1666",2025-03-11 11:00:00,0.08,860.816,1963944,5073.3
"1667",2025-03-11 12:00:00,0.36,829.864,1963944,5006.26
"1668",2025-03-11 13:00:00,0.6,1021.2992,1963944,4922.23
"1669",2025-03-11 14:00:00,0.88,1020.4816,1963944,4852.13
"1670",2025-03-11 15:00:00,0.86,864.0864,1963944,4843.69
"1671",2025-03-11 16:00:00,0.52,883.2416,1963944,4985.93
"1672",2025-03-11 17:00:00,-0.08,967.3376,1963944,5123.7
"1673",2025-03-11 18:00:00,-0.42,999.1072,1963944,5213.42
"1674",2025-03-11 19:00:00,-0.76,1008.2176,1963944,5304.54
"1675",2025-03-11 20:00:00,-0.96,860.4656,1963944,5307.16
"1676",2025-03-11 21:00:00,-1.38,642.6336,1963944,5259.97
"1677",2025-03-11 22:00:00,-1.56,620.6752,1963944,5170.04
"1678",2025-03-11 23:00:00,-1.64,563.7936,1963944,5017.46
"1679",2025-03-12,-1.78,588.5552,1963944,4744.75
"1680",2025-03-12 01:00:00,-1.88,601.7536,1963944,4964.91
"1681",2025-03-12 02:00:00,-1.9,600.5856,1963944,4829.05
"1682",2025-03-12 03:00:00,-2.04,574.3056,1963944,4756.9
"1683",2025-03-12 04:00:00,-2.16,570.3344,1963944,4671.44
"1684",2025-03-12 05:00:00,-2.34,577.6928,1963944,4725.38
"1685",2025-03-12 06:00:00,-2.46,607.944,1963944,4814.62
"1686",2025-03-12 07:00:00,-2.54,817.7168,1963944,5254.42
"1687",2025-03-12 08:00:00,-2.44,1121.6304,1963944,5727.73
"1688",2025-03-12 09:00:00,-2.06,1096.8688,1963944,5809.38
"1689",2025-03-12 10:00:00,-1.52,1150.3632,1963944,5696.09
"1690",2025-03-12 11:00:00,-1.22,865.8384,1963944,5604.12
"1691",2025-03-12 12:00:00,-0.96,849.9536,1963944,5539.29
"1692",2025-03-12 13:00:00,-0.8,839.0912,1963944,5431.49
"1693",2025-03-12 14:00:00,-0.5,801.0144,1963944,5423.33
"1694",2025-03-12 15:00:00,-0.4,831.2656,1963944,5402.1
"1695",2025-03-12 16:00:00,-0.56,848.6688,1963944,5480.19
"1696",2025-03-12 17:00:00,-0.76,934.8672,1963944,5596.68
"1697",2025-03-12 18:00:00,-1.44,965.2352,1963944,5645.72
"1698",2025-03-12 19:00:00,-1.7,1339.4624,1963944,5677.21
"1699",2025-03-12 20:00:00,-2.02,1354.0624,1963944,5657.69
"1700",2025-03-12 21:00:00,-2.44,1246.6064,1963944,5658.7
"1701",2025-03-12 22:00:00,-2.9,1052.4848,1963944,5630.72
"1702",2025-03-12 23:00:00,-3,968.3888,1963944,5476.56
"1703",2025-03-13,-3.26,869.2256,1963944,5243.69
"1704",2025-03-13 01:00:00,-3.48,905.4336,1963944,4661.75
"1705",2025-03-13 02:00:00,-3.84,862.2176,1963944,4652.59
"1706",2025-03-13 03:00:00,-4.22,840.96,1963944,4624.72
"1707",2025-03-13 04:00:00,-4.2,826.5936,1963944,4626.29
"1708",2025-03-13 05:00:00,-4.46,832.9008,1963944,4662.32
"1709",2025-03-13 06:00:00,-4.48,1011.8384,1963944,4821.88
"1710",2025-03-13 07:00:00,-5.14,1400.7824,1963944,5179.87
"1711",2025-03-13 08:00:00,-4.54,1849.6448,1963944,5553.81
"1712",2025-03-13 09:00:00,-3.6,1785.7552,1963944,5559
"1713",2025-03-13 10:00:00,-2.32,1436.2896,1963944,5410.36
"1714",2025-03-13 11:00:00,-1.38,1077.9472,1963944,5243.53
"1715",2025-03-13 12:00:00,-0.48,1063.3472,1963944,5078.28
"1716",2025-03-13 13:00:00,0.38,954.0224,1963944,4993.73
"1717",2025-03-13 14:00:00,1,929.728,1963944,4860.64
"1718",2025-03-13 15:00:00,1.32,933.5824,1963944,4735.87
"1719",2025-03-13 16:00:00,1.4,877.0512,1963944,4728.94
"1720",2025-03-13 17:00:00,1.06,964.5344,1963944,4768.46
"1721",2025-03-13 18:00:00,0.3,1101.6576,1963944,4874.78
"1722",2025-03-13 19:00:00,-1.34,1272.6528,1963944,5059.22
"1723",2025-03-13 20:00:00,-2.32,1321.3584,1963944,5112.18
"1724",2025-03-13 21:00:00,-2.9,1172.9056,1963944,5233.89
"1725",2025-03-13 22:00:00,-3.62,1086.24,1963944,5207.95
"1726",2025-03-13 23:00:00,-4.46,1003.4288,1963944,5100.51
"1727",2025-03-14,-4.82,929.8448,1963944,4966.86
"1728",2025-03-14 01:00:00,-5.34,563.0928,1963944,5245.32
"1729",2025-03-14 02:00:00,-5.98,575.1232,1963944,5078.41
"1730",2025-03-14 03:00:00,-6.48,565.7792,1963944,5068.5
"1731",2025-03-14 04:00:00,-6.68,559.9392,1963944,5081.16
"1732",2025-03-14 05:00:00,-6.9,561.224,1963944,5173.03
"1733",2025-03-14 06:00:00,-6.78,590.0736,1963944,5370.37
"1734",2025-03-14 07:00:00,-6.98,794.24,1963944,5753.54
"1735",2025-03-14 08:00:00,-5.64,1001.4432,1963944,6225.8
"1736",2025-03-14 09:00:00,-3.64,1105.512,1963944,6249.36
"1737",2025-03-14 10:00:00,-1.54,1149.7792,1963944,5964.89
"1738",2025-03-14 11:00:00,1,972.0096,1963944,5638.16
"1739",2025-03-14 12:00:00,2.42,876.584,1963944,5340.64
"1740",2025-03-14 13:00:00,3.74,863.152,1963944,5107.55
"1741",2025-03-14 14:00:00,4.9,853.1072,1963944,4974.97
"1742",2025-03-14 15:00:00,5.12,676.5056,1963944,4891.55
"1743",2025-03-14 16:00:00,4.98,640.2976,1963944,4873.48
"1744",2025-03-14 17:00:00,4.1,655.832,1963944,4987.02
"1745",2025-03-14 18:00:00,2.94,789.1008,1963944,5101.71
"1746",2025-03-14 19:00:00,1.48,783.0272,1963944,5210.3
"1747",2025-03-14 20:00:00,0.36,770.7632,1963944,5237.47
"1748",2025-03-14 21:00:00,-0.9,672.3008,1963944,5216.93
"1749",2025-03-14 22:00:00,-1.92,636.3264,1963944,5135.33
"1750",2025-03-14 23:00:00,-2.22,631.5376,1963944,5021.84
"1751",2025-03-15,-3.3,595.9136,1963944,4913.77
"1752",2025-03-15 01:00:00,-3.3,542.8864,1963944,4851.4
"1753",2025-03-15 02:00:00,-4.22,531.9072,1963944,4809.11
"1754",2025-03-15 03:00:00,-4.4,521.2784,1963944,4727.14
"1755",2025-03-15 04:00:00,-4.72,516.4896,1963944,4725.85
"1756",2025-03-15 05:00:00,-5.52,513.92,1963944,4731.82
"1757",2025-03-15 06:00:00,-4.9,515.7888,1963944,4798.56
"1758",2025-03-15 07:00:00,-4.56,519.8768,1963944,4912.82
"1759",2025-03-15 08:00:00,-3.18,529.4544,1963944,4952.4
"1760",2025-03-15 09:00:00,-1.02,525.1328,1963944,5094.18
"1761",2025-03-15 10:00:00,0.7,518.008,1963944,5100.27
"1762",2025-03-15 11:00:00,2.86,514.3872,1963944,5080.23
"1763",2025-03-15 12:00:00,4.36,510.7664,1963944,4881.23
"1764",2025-03-15 13:00:00,5.48,505.5104,1963944,4706.39
"1765",2025-03-15 14:00:00,5.8,502.7072,1963944,4596.78
"1766",2025-03-15 15:00:00,5.92,501.3056,1963944,4533.29
"1767",2025-03-15 16:00:00,5.94,504.576,1963944,4509.35
"1768",2025-03-15 17:00:00,6.04,509.9488,1963944,4643.68
"1769",2025-03-15 18:00:00,5.12,515.672,1963944,4730.61
"1770",2025-03-15 19:00:00,4.16,527.0016,1963944,4894.52
"1771",2025-03-15 20:00:00,3.9,517.424,1963944,4912.31
"1772",2025-03-15 21:00:00,3.6,510.7664,1963944,4834.69
"1773",2025-03-15 22:00:00,2.68,507.0288,1963944,4721.3
"1774",2025-03-15 23:00:00,3.24,501.5392,1963944,4631.99
"1775",2025-03-16,3.28,497.8016,1963944,4551.22
"1776",2025-03-16 01:00:00,2.14,493.5968,1963944,4430.01
"1777",2025-03-16 02:00:00,1.68,484.136,1963944,4319.82
"1778",2025-03-16 03:00:00,1.58,479.2304,1963944,4320.25
"1779",2025-03-16 04:00:00,0.88,471.9888,1963944,4317.84
"1780",2025-03-16 05:00:00,1.42,471.288,1963944,4275.83
"1781",2025-03-16 06:00:00,1.74,494.8816,1963944,4262.04
"1782",2025-03-16 07:00:00,1.72,499.7872,1963944,4278.22
"1783",2025-03-16 08:00:00,1.8,505.2768,1963944,4307.85
"1784",2025-03-16 09:00:00,2.84,499.7872,1963944,4514.02
"1785",2025-03-16 10:00:00,3.58,472.456,1963944,4516.66
"1786",2025-03-16 11:00:00,3.44,419.312,1963944,4543.34
"1787",2025-03-16 12:00:00,4.14,390.4624,1963944,4529.34
"1788",2025-03-16 13:00:00,4.5,363.248,1963944,4468.8
"1789",2025-03-16 14:00:00,4.72,395.6016,1963944,4403.1
"1790",2025-03-16 15:00:00,4.7,437.416,1963944,4395.96
"1791",2025-03-16 16:00:00,4.4,480.5152,1963944,4431.56
"1792",2025-03-16 17:00:00,3.54,509.0144,1963944,4533.61
"1793",2025-03-16 18:00:00,2.36,520.4608,1963944,4775.35
"1794",2025-03-16 19:00:00,1.58,534.4768,1963944,5030.58
"1795",2025-03-16 20:00:00,0.88,523.848,1963944,5104.99
"1796",2025-03-16 21:00:00,0.0999999999999999,522.9136,1963944,5126.94
"1797",2025-03-16 22:00:00,-0.4,522.2128,1963944,5098.16
"1798",2025-03-16 23:00:00,-0.5,517.6576,1963944,4942.93
"1799",2025-03-17,-1.16,515.2048,1963944,4824.29
"1800",2025-03-17 01:00:00,-1.5,520.5776,1707066,4432.71
"1801",2025-03-17 02:00:00,-2.16,520.8112,1707066,4324.04
"1802",2025-03-17 03:00:00,-2.94,517.7744,1707066,4301.49
"1803",2025-03-17 04:00:00,-3.3,522.5632,1707066,4295.45
"1804",2025-03-17 05:00:00,-3.86,524.6656,1707066,4368.26
"1805",2025-03-17 06:00:00,-3.96,540.4336,1707066,4566.85
"1806",2025-03-17 07:00:00,-3.58,570.9184,1707066,5076.25
"1807",2025-03-17 08:00:00,-2.38,656.0656,1707066,5545.83
"1808",2025-03-17 09:00:00,-0.74,582.4816,1707066,5515.27
"1809",2025-03-17 10:00:00,1.1,551.1792,1707066,5340.96
"1810",2025-03-17 11:00:00,2.54,526.8848,1707066,5095.91
"1811",2025-03-17 12:00:00,3.74,513.8032,1707066,4866.99
"1812",2025-03-17 13:00:00,4.96,497.1008,1707066,4700.62
"1813",2025-03-17 14:00:00,6.02,501.4224,1707066,4594.54
"1814",2025-03-17 15:00:00,7.02,510.7664,1707066,4512.79
"1815",2025-03-17 16:00:00,7.14,517.424,1707066,4421.8
"1816",2025-03-17 17:00:00,6.7,528.52,1707066,4468.22
"1817",2025-03-17 18:00:00,5.72,582.3648,1707066,4474.48
"1818",2025-03-17 19:00:00,5,675.2208,1707066,4622.02
"1819",2025-03-17 20:00:00,4.22,670.3152,1707066,4682.87
"1820",2025-03-17 21:00:00,3.3,548.7264,1707066,4710.6
"1821",2025-03-17 22:00:00,2.18,530.1552,1707066,4654.84
"1822",2025-03-17 23:00:00,1.58,517.424,1707066,4590.98
"1823",2025-03-18,1.5,510.6496,1707066,4379.85
"1824",2025-03-18 01:00:00,1.16,531.9072,1707066,4469.41
"1825",2025-03-18 02:00:00,0.2,529.104,1707066,4381.78
"1826",2025-03-18 03:00:00,-0.82,526.8848,1707066,4403.63
"1827",2025-03-18 04:00:00,-1.06,527.2352,1707066,4350.75
"1828",2025-03-18 05:00:00,-1.1,528.7536,1707066,4452.21
"1829",2025-03-18 06:00:00,-1.26,533.8928,1707066,4637.42
"1830",2025-03-18 07:00:00,-2,567.2976,1707066,5054.07
"1831",2025-03-18 08:00:00,-0.06,593.1104,1707066,5501.46
"1832",2025-03-18 09:00:00,2.46,555.384,1707066,5354.17
"1833",2025-03-18 10:00:00,4.5,540.3168,1707066,5113.18
"1834",2025-03-18 11:00:00,6.96,512.4016,1707066,4896.87
"1835",2025-03-18 12:00:00,8.52,482.2672,1707066,4653.4
"1836",2025-03-18 13:00:00,9.86,441.3872,1707066,4422.73
"1837",2025-03-18 14:00:00,10.92,461.8272,1707066,4280.48
"1838",2025-03-18 15:00:00,10.58,479.2304,1707066,4229.78
"1839",2025-03-18 16:00:00,10.44,525.3664,1707066,4181.98
"1840",2025-03-18 17:00:00,10.06,535.0608,1707066,4274.25
"1841",2025-03-18 18:00:00,7.96,544.872,1707066,4469.85
"1842",2025-03-18 19:00:00,6,548.7264,1707066,4655.93
"1843",2025-03-18 20:00:00,5.1,544.6384,1707066,4760.05
"1844",2025-03-18 21:00:00,4.22,541.7184,1707066,4718.81
"1845",2025-03-18 22:00:00,3.4,538.3312,1707066,4657.59
"1846",2025-03-18 23:00:00,2.3,534.5936,1707066,4590.35
"1847",2025-03-19,2.04,529.5712,1707066,4418.57
"1848",2025-03-19 01:00:00,1.34,530.856,1707066,4330.16
"1849",2025-03-19 02:00:00,1.1,527.7024,1707066,4214.3
"1850",2025-03-19 03:00:00,1.08,526.4176,1707066,4182.65
"1851",2025-03-19 04:00:00,0.54,526.6512,1707066,4116.09
